OBJECTID_1,OBJECTID,OUTFALL,ACREAGE,Y2STATUS,Y5STATUS,Y2COST,Y5COST,ADDFORY5,ADDRESSES,Y2COSTPADD,NUM_STFLD,NUM_HSEFLD,GROUP_,Y2CATEGORY,FACETS,C_DISTRICT,WSHED,PCT_SNGLFA,created_us,created_da,last_edite,last_edi_1,Shape_Length,Shape_Area
159,751,D0592,24.74171005,Inadequate, ,123400,123400,0,96,1285.41666667,8, ,3,1,4954,F,BRAYS BAYOU,0, , , , ,4241.48650207744,1077748.88582493
160,752,D0122,30.4691891,Inadequate,Inadequate,432000,432000,0,102,4235.29411765,25, ,3,1,5254,C,BRAYS BAYOU,0, , , , ,5000.75221939491,1327237.86624863
161,757,D0734,43.11616241,Inadequate,Inadequate,729900,934000,204100,118,6185.59322034,15, ,3,1,4854,F,BRAYS BAYOU,0, , , , ,6932.23196459658,1878140.07779027
162,758,D0365,37.32816543,Inadequate,Inadequate,582500,643000,60500,130,4480.76923077,35, ,3,1,5154,C,BRAYS BAYOU,0, , , , ,5907.40655533321,1626015.08558174
163,759,C0011,27.66054756,Inadequate, ,80500,80500,0,79,1018.98734177,4, ,3,1,5654,I,SIMS BAYOU,0, , , , ,4513.92210449268,1204893.49693669
164,761,C0183,10.38980786,Inadequate, ,82900,82900,0,25,3316,0,0,4,3,5754,E,SIMS BAYOU,0, , , , ,2889.59817882655,452580.044426134
165,762,D0583,36.66356305,Inadequate, ,530400,530400,0,135,3928.88888889,22, ,3,1,4954,F,BRAYS BAYOU,0, , , , ,5433.03861799918,1597064.80985406
166,764,C0047,38.87462824,Inadequate, ,104400,308400,204000,150,696,16, ,3,1,5553,I,SIMS BAYOU,0, , , , ,5346.13459205166,1693378.51777282
167,766,D0631,22.29356307,Inadequate, ,148300,148300,0,80,1853.75,6, ,1,1,4953,C,BRAYS BAYOU,0, , , , ,4176.61313094673,971107.542248296
168,769,D0493,36.45417814,Inadequate, ,780100,780100,0,154,5065.58441558,14, ,3,1,5053,C,BRAYS BAYOU,0, , , , ,6733.91164006163,1587943.90606229
169,779,W0274,26.2162212,Inadequate, ,17900,17900,0,4,4475,0,0,4,3,5057,G,BUFFALO BAYOU,0, , , , ,5309.84525365873,1141978.7367095
170,786,W0273,25.93713662,Inadequate, ,180600,180600,0,224,806.25,0,0,4,3,5057,G,BUFFALO BAYOU,0, , , , ,5019.07193263,1129821.6447617
171,791,C0427,14.80605755,Inadequate, ,18600,130000,111400,37,502.7027027,0,0,4,3,5452,D,SIMS BAYOU,0, , , , ,3317.35486455225,644951.855654274
172,796,C0475,170.94142188,Inadequate, ,554600,2076100,1521500,783,708.30140485,14,2,1,1,5451,D,SIMS BAYOU,0, , , , ,13130.2543500324,7446208.3949084
173,797,C0648,29.09823242,Inadequate, ,378200,417200,39000,91,4156.04395604,11, ,3,1,5151,D,SIMS BAYOU,0, , , , ,5574.1854995134,1267519.04388856
174,800,C0086,57.75519629,Inadequate, ,96100,112600,16500,44,2184.09090909,0,0,4,3,5151,D,SIMS BAYOU,0, , , , ,10934.5303894542,2515816.33409514
175,804,C0649,45.53102597,Inadequate, ,576000,793100,217100,106,5433.96226415,12,1,1,1,5151,D,SIMS BAYOU,0, , , , ,7375.352609988,1983331.49885519
176,813,W0578,90.94097637,Inadequate, ,786700,786700,0,152,5175.65789474,23, ,2,1,5157,G,BUFFALO BAYOU,0, , , , ,8982.44672533347,3961388.97576679
177,814,D0595,50.33774435,Inadequate, ,754000,754000,0,189,3989.41798942,52, ,3,1,4954,F,BRAYS BAYOU,0, , , , ,5968.33612106909,2192712.09058936
178,815,D0735,70.19678414,Inadequate,Inadequate,1273800,1415400,141600,186,6848.38709677,14,5,1,1,4854,F,BRAYS BAYOU,0, , , , ,7853.61985691857,3057771.89207687
179,820,D0899,98.16468092,Inadequate,Inadequate,1492600,1678200,185600,296,5042.56756757,12,6,1,1,4854,F,BRAYS BAYOU,0, , , , ,10248.1498804481,4276053.65819335
180,826,D0427,25.99149595,Inadequate,Inadequate,41600,41600,0,28,1485.71428571,0,0,4,3,5054,F,BRAYS BAYOU,0, , , , ,6209.9648662665,1132189.47103674
181,836,D0833,45.26828214,Inadequate, ,345000,345000,0,188,1835.10638298,16, ,3,1,5455,D,BRAYS BAYOU,0, , , , ,5876.17197232942,1971886.53905922
182,838,D0114,67.93197975,Inadequate,Inadequate,625000,625000,0,97,6443.29896907,0,0,4,3,5255,C,BRAYS BAYOU,0, , , , ,8155.28028550861,2959117.21970276
183,839,D0706,15.68074878,Inadequate,Inadequate,153300,153300,0,61,2513.1147541,4, ,3,1,4855,F,BRAYS BAYOU,0, , , , ,3466.88542775451,683053.435367105
184,842,D0577,20.27020276,Inadequate,Inadequate,170100,356600,186500,13,13084.6153846,4, ,3,1,4955,F,BRAYS BAYOU,0, , , , ,4195.30908689725,882970.044671879
185,848,E0520,95.45709807,Inadequate, ,1215000,1215000,0,383,3172.32375979,100,9,1,1,5161,A,WHITE OAK BAYOU,0, , , , ,10023.0107051551,4158111.69073108
186,854,H0019,107.36783408,Inadequate, ,679300,679300,0,26,26126.9230769,2, ,4,3,5758,I,HUNTING BAYOU,0, , , , ,11239.2610579303,4676943.13323519
187,855,H0023,57.9461148,Inadequate, ,620500,620500,0,193,3215.02590674,36,42,1,1,5758,I,HUNTING BAYOU,0, , , , ,7936.93143901337,2524132.78325863
188,856,W0480,433.94109948,Inadequate, ,1587700,2823400,1235700,793,2002.14375788,9, ,4,3,5557,I,BUFFALO BAYOU,0, , , , ,35125.0988340688,18902475.0042488
189,874,D0823,59.49050795,Inadequate, ,653600,653600,0,210,3112.38095238,9, ,1,1,4756,G,BRAYS BAYOU,0, , , , ,7007.84196139804,2591406.4781269
190,881,C0034,334.12635651,Inadequate, ,5732800,5976900,244100,449,12767.9287305,16,11,1,1,5653,I,SIMS BAYOU,0, , , , ,32751.0473842666,14554544.1617951
191,883,C0040,135.98322705,Inadequate, ,873800,873800,0,441,1981.40589569,28,4,1,1,5553,I,SIMS BAYOU,0, , , , ,12137.8591511163,5923429.43945268
192,885,D0290,26.42253115,Inadequate,Inadequate,258100,292900,34800,52,4963.46153846,34,16,1,1,5153,C,BRAYS BAYOU,0, , , , ,4989.39951761191,1150965.46926712
193,887,C0698,23.66945732,Inadequate, ,148000,163400,15400,10,14800,0,0,4,3,5453,D,SIMS BAYOU,0, , , , ,4707.81160115406,1031041.34682774
194,891,D0347,41.33503711,Inadequate,Inadequate,246800,246800,0,61,4045.90163934,0,0,4,3,5153,C,BRAYS BAYOU,0, , , , ,6271.54575117366,1800554.29006258
195,902,C0579,53.17564245,Inadequate, ,1266300,1266300,0,157,8065.60509554,11, ,3,1,5250,D,SIMS BAYOU,0, , , , ,8804.31894178876,2316331.11148303
196,918,C0600,29.9191477,Inadequate, ,399500,444700,45200,126,3170.63492063,0,0,4,3,5150,D,SIMS BAYOU,0, , , , ,5368.92096152136,1303277.97548941
197,923,G0106,116.46627874,Inadequate,Inadequate,1420970,1551381,130411,382,3720,31, ,3,1,5770,E,SAN JACINTO RIVER,0, , , , ,10222.0883788116,5073271.32364297
198,924,G0107,33.54214434,Inadequate,Inadequate,351683,351683,0,111,3168,7, ,3,1,5770,E,SAN JACINTO RIVER,0, , , , ,5082.90832011646,1461095.75205416
199,935,D0229,24.73884122,Inadequate, ,134700,134700,0,86,1566.27906977,9, ,1,1,5153,C,BRAYS BAYOU,0, , , , ,4744.72975756998,1077623.95847463
200,948,P0129,9.53235855,Inadequate, ,5500,5500,0,1,5500,0,0,4,3,5262,B,GREENS BAYOU,0, , , , ,2615.7659001078,415229.453757583
201,952,E0928,27.35587949,Inadequate, ,491700,585300,93600,93,5287.09677419,0,0,4,3,5162,A,WHITE OAK BAYOU,0, , , , ,5036.12414055059,1191622.1857122
202,956,E0907,331.54381541,Inadequate, ,1371800,8887600,7515800,917,1495.9651036,4, ,2,1,5262,B,WHITE OAK BAYOU,0, , , , ,21861.0716319621,14442047.8853054
203,959,E0210,18.09934215,Inadequate, ,342500,342500,0,61,5614.75409836,5, ,3,1,5062,A,WHITE OAK BAYOU,0, , , , ,4155.52858678681,788407.305798449
204,970,E0913,35.85945517,Inadequate, ,519600,519600,0,84,6185.71428571,17, ,3,1,5162,A,WHITE OAK BAYOU,0, , , , ,9194.40400850472,1562038.02151514
205,974,D0740,31.25009182,Inadequate, ,1165400,1165400,0,161,7238.50931677,0,0,4,3,4854,F,BRAYS BAYOU,0, , , , ,7542.979004601,1361253.99978596
206,976,D0779,34.81848913,Inadequate, ,938900,938900,0,110,8535.45454545,0,0,4,3,4854,F,BRAYS BAYOU,0, , , , ,7068.12799421658,1516693.28261029
207,979,D9056,38.75990905,Inadequate, ,430100,430100,0,423,1016.78486998,0,0,4,3,4854,F,BRAYS BAYOU,0, , , , ,5725.31040707107,1688381.57732198
208,981,E0763,131.18366135,Inadequate, ,1034200,4177400,3143200,50,20684,0,0,4,3,4961,A,WHITE OAK BAYOU,0, , , , ,15821.2866736751,5714360.0496057
209,983,E0731,98.70012086,Inadequate, ,175100,1906500,1731400,105,1667.61904762,0,0,4,3,5060,A,WHITE OAK BAYOU,0, , , , ,9965.41687884196,4299377.4588684
210,988,W0391,240.71356726,Inadequate, ,5651100,6055800,404700,352,16054.2613636,20,5,4,3,4958,A,BUFFALO BAYOU,0, , , , ,24030.9833463046,10485483.1541365
211,990,E0509,117.03529691,Inadequate, ,3215600,3215600,0,306,10508.496732,48, ,3,1,5160,A,WHITE OAK BAYOU,0, , , , ,14780.5584110996,5098057.59883216
212,991,E0511,41.65672607,Inadequate, ,642900,642900,0,86,7475.58139535,5, ,3,1,5160,A,WHITE OAK BAYOU,0, , , , ,6806.65039207127,1814566.99347313
213,994,C0088,21.05817006,Inadequate, ,229000,229000,0,62,3693.5483871,10,15,1,1,5151,D,SIMS BAYOU,0, , , , ,4039.86375641978,917294.025223706
214,995,C0090,17.1526247,Inadequate, ,313400,313400,0,61,5137.70491803,10, ,3,1,5151,D,SIMS BAYOU,0, , , , ,3820.25212639163,747168.183666456
215,997,C0659,6.21331405,Inadequate, ,99600,99600,0,25,3984,3,4,1,1,5151,D,SIMS BAYOU,0, , , , ,2412.86254709226,270651.983199052
216,1000,C0067,23.40508208,Inadequate, ,239700,239700,0,104,2304.80769231,16,11,1,1,5251,D,SIMS BAYOU,0, , , , ,4189.35434883951,1019525.33206859
217,1006,C0498,23.67090827,Inadequate, ,334600,334600,0,92,3636.95652174,4, ,3,1,5351,D,SIMS BAYOU,0, , , , ,4518.02332048206,1031105.05554982
218,1008,C0076,42.83034571,Inadequate, ,176200,176200,0,147,1198.63945578,28,22,1,1,5251,D,SIMS BAYOU,0, , , , ,6543.65446116823,1865689.84412806
219,1019,E0073,235.37157537,Inadequate, ,1574700,1983500,408800,39,40376.9230769,0,0,4,3,5159,H,WHITE OAK BAYOU,0, , , , ,21110.5499412987,10252785.6726966
220,1022,W0363,15.15138873,Inadequate, ,145700,366500,220800,3,48566.6666667,0,0,4,3,5059,A,BUFFALO BAYOU,0, , , , ,3343.41047460455,659994.55198081
221,1024,W0360,80.30408543,Inadequate, ,35200,35200,0,204,172.54901961,32, ,4,3,5059,A,BUFFALO BAYOU,0, , , , ,12616.7482179964,3498045.8833179
222,1025,W0325,129.09070448,Inadequate, ,1777500,1777500,0,90,19750,4, ,4,3,4959,A,BUFFALO BAYOU,0, , , , ,14415.3034346411,5623191.17708059
223,1028,E0034,313.68959501,Inadequate, ,7028800,7802200,773400,1181,5951.56646909,34, ,2,1,5358,H,WHITE OAK BAYOU,0, , , , ,25110.0508520644,13664318.552012
224,1029,H0046,121.64419529,Inadequate, ,744500,744500,0,44,16920.4545455,0,0,4,3,5659,I,HUNTING BAYOU,0, , , , ,10205.5686489785,5298821.00175692
225,1030,E0313,82.0004576,Inadequate, ,971400,1179600,208200,312,3113.46153846,9, ,3,1,5459,H,WHITE OAK BAYOU,0, , , , ,9512.54595200898,3571939.78114036
226,1035,D0601,23.62141244,Inadequate, ,201600,201600,0,60,3360,4, ,3,1,4954,F,BRAYS BAYOU,0, , , , ,6690.72337319835,1028948.65760347
227,1036,D1353,40.51224004,Inadequate,Inadequate,251900,341200,89300,116,2171.55172414,48,7,1,1,5254,C,BRAYS BAYOU,0, , , , ,6185.12706349314,1764713.23632222
228,1038,C0003,60.04239872,Inadequate, ,1188700,1364700,176000,217,5477.88018433,10, ,3,1,5654,I,SIMS BAYOU,0, , , , ,6641.60035568314,2615446.92229734
229,1055,D0423,35.58933466,Inadequate, ,731400,731400,0,81,9029.62962963,25,2,1,1,5053,C,BRAYS BAYOU,0, , , , ,6012.41024903666,1550271.24053465
230,1067,E0918,29.97994467,Inadequate, ,240600,240600,0,101,2382.17821782,9,8,2,1,5162,A,WHITE OAK BAYOU,0, , , , ,5574.96543087239,1305926.3870251
231,1077,W0469,252.66321152,Inadequate, ,2545500,4295600,1750100,673,3782.3179792,12, ,4,3,5458,H,BUFFALO BAYOU,0, , , , ,21244.7680058378,11006009.5063505
232,1084,E0379,555.43746013,Inadequate, ,5814500,6581500,767000,752,7732.04787234,34,1,1,1,5361,H,WHITE OAK BAYOU,0, , , , ,34331.9403965544,24194856.0575215
233,1088,E0126,28.41532077,Inadequate, ,2440400,240400,-2200000,101,24162.3762376,12,13,1,1,5162,A,WHITE OAK BAYOU,0, , , , ,4803.20242654258,1237771.4942747
234,1089,P0102,54.61547865,Inadequate, ,705100,786200,81100,200,3525.5,69,15,1,1,5462,B,GREENS BAYOU,0, , , , ,6427.13836297299,2379050.0969851
235,1098,W0210,169.81461102,Inadequate, ,3134200,3642900,508700,373,8402.68096515,12,10,4,3,4857,G,BUFFALO BAYOU,0, , , , ,13871.4929256394,7397124.08879478
236,1100,C0378,38.86221707,Inadequate, ,654200,654200,0,139,4706.47482014,22,1,1,1,5553,D,SIMS BAYOU,0, , , , ,7464.33565342618,1692838.19198185
237,1115,P0163,140.30042696,Inadequate, ,542400,2261500,1719100,1,542400,0,0,0,5,5265,B,GREENS BAYOU,0, , , , ,13937.2022128855,6111486.600314
238,1127,P0151,51.57362451,Inadequate, ,595100,862300,267200,1,595100,0,2,4,3,5365,B,GREENS BAYOU,0, , , , ,6848.06080155507,2246547.01106403
239,1133,P0174,20.9667941,Inadequate, ,71700,83300,11600,1,71700,0,0,4,3,5265,B,GREENS BAYOU,0, , , , ,3870.56436711914,913313.518744952
240,1140,P0150,26.03640063,Inadequate, ,130700,162500,31800,1,130700,0,0,4,3,5365,B,GREENS BAYOU,0, , , , ,4213.45371499962,1134145.77466348
241,1142,P0159,78.70594625,Inadequate, ,1331900,1380500,48600,1,1331900,0,0,4,3,5365,B,GREENS BAYOU,0, , , , ,8795.43022682874,3428431.05670336
242,1143,P0205,41.12852022,Inadequate, ,68000,68000,0,1,68000,0,0,4,3,5265,B,GREENS BAYOU,0, , , , ,5639.38177966415,1791558.4989719
243,1147,P0131,31.23198229,Inadequate, ,482100,633300,151200,1,482100,0,0,4,3,5262,B,GREENS BAYOU,0, , , , ,5869.52811355037,1360465.33731423
244,1150,E0221,38.50805106,Inadequate, ,838400,838400,0,178,4710.11235955,1, ,3,1,5062,A,WHITE OAK BAYOU,0, , , , ,6983.81950781687,1677410.55777372
245,1153,E0200,86.28053227,Inadequate, ,1728500,1728500,0,352,4910.51136364,5, ,3,1,5062,A,WHITE OAK BAYOU,0, , , , ,8443.06119461501,3758380.13105086
246,1155,P0126,25.75017657,Inadequate, ,392000,414100,22100,1,392000,0,0,4,3,5262,B,GREENS BAYOU,0, , , , ,4784.5529014164,1121677.73397818
247,1158,P0132,7.38914618,Inadequate, ,67800,67800,0,1,67800,0,0,4,3,5262,B,GREENS BAYOU,0, , , , ,2283.95173143124,321871.165596166
248,1164,P0125,9.8998591,Inadequate, ,50000,50000,0,1,50000,0,0,4,3,5262,B,GREENS BAYOU,0, , , , ,2748.55399981828,431237.757214047
249,1172,P0091,56.92578372,Inadequate, ,769600,843200,73600,39,19733.3333333,1, ,4,3,5562,B,GREENS BAYOU,0, , , , ,9368.38261884292,2479687.29383541
250,1183,W0530,111.73274509,Inadequate, ,1575700,1955100,379400,315,5002.22222222,4,2,2,1,5357,H,BUFFALO BAYOU,0, , , , ,13007.1391674846,4867078.46350046
251,1184,W0454,89.08313885,Inadequate, ,979000,1009700,30700,119,8226.8907563,0,0,4,3,5357,H,BUFFALO BAYOU,0, , , , ,11689.523082014,3880461.54984668
252,1185,W0460,83.94293986,Inadequate, ,308500,335500,27000,79,3905.06329114,1, ,4,3,5357,H,BUFFALO BAYOU,0, , , , ,8662.85645408941,3656554.26991857
253,1186,W0485,696.71646339,Inadequate, ,9958800,14512600,4553800,3695,2695.2097429,46,11,4,3,5458,B,BUFFALO BAYOU,0, , , , ,41034.3176389392,30348969.2729671
254,1190,W0489,193.17318203,Inadequate, ,5464500,5628800,164300,41,133280.487805,4,1,4,3,5158,A,BUFFALO BAYOU,0, , , , ,12539.7443623204,8414623.65849531
255,1191,D0189,135.484674,Inadequate, ,2722600,2722600,0,519,5245.85741811,140,1,1,1,5253,C,BRAYS BAYOU,0, , , , ,12631.382608367,5901712.24437316
256,1207,E0123,13.72879466,Inadequate, ,128800,128800,0,54,2385.18518519,2,8,2,1,5162,A,WHITE OAK BAYOU,0, , , , ,4447.710813352,598026.505416071
257,1213,E0909,13.00408989,Inadequate, ,174200,194300,20100,3,58066.6666667,0,0,4,3,5162,A,WHITE OAK BAYOU,0, , , , ,3313.46189245318,566458.168967329
258,1218,W0153,108.27327629,Inadequate, ,1168000,1580400,412400,283,4127.20848057,7,3,2,1,4757,A,BUFFALO BAYOU,0, , , , ,9658.02210265464,4716383.89113983
259,1225,W0563,21.82345948,Inadequate, ,16800,16800,0,86,195.34883721,50, ,2,1,5056,G,BUFFALO BAYOU,0, , , , ,3952.98142738951,950629.786739839
260,1230,P0055,103.96621436,Inadequate, ,1075800,1312600,236800,257,4185.9922179,0,0,3,1,5661,B,GREENS BAYOU,0, , , , ,9456.97350173477,4528768.46027527
261,1246,E0512,50.34579297,Inadequate, ,561900,581100,19200,34,16526.4705882,0,0,4,3,5161,B,WHITE OAK BAYOU,0, , , , ,7090.11208637952,2193062.79249616
262,1253,D0519,23.04735345,Inadequate, ,198600,198600,0,84,2364.28571429,20,6,1,1,5054,F,BRAYS BAYOU,0, , , , ,4067.26595557758,1003942.7093382
263,1263,W0315,31.17138352,Inadequate, ,848300,848300,0,144,5890.97222222,7, ,4,3,4959,A,BUFFALO BAYOU,0, , , , ,5636.82115343061,1357825.38798168
264,1265,W0310,47.60510181,Inadequate, ,780800,780800,0,162,4819.75308642,17, ,4,3,4959,A,BUFFALO BAYOU,0, , , , ,5890.3587150754,2073678.20075208
265,1268,W0309,20.80287663,Inadequate, ,190800,190800,0,67,2847.76119403,1, ,4,3,4959,A,BUFFALO BAYOU,0, , , , ,3854.56435551273,906173.260290425
266,1269,E0333,29.45218428,Inadequate, ,22600,208600,186000,53,426.41509434,0,0,4,3,5359,H,WHITE OAK BAYOU,0, , , , ,6809.9583768618,1282937.04853844
267,1272,W0302,110.48172743,Inadequate, ,2332200,2557500,225300,273,8542.85714286,1, ,4,3,4959,A,BUFFALO BAYOU,0, , , , ,9729.66930174617,4812584.15271645
268,1274,W0375,11.89049876,Inadequate, ,16300,16300,0,43,379.06976744,22,2,4,3,5059,A,BUFFALO BAYOU,0, , , , ,2996.5338215288,517949.996934962
269,1279,W0269,19.64928093,Inadequate, ,543800,543800,0,135,4028.14814815,0,0,4,3,4957,G,BUFFALO BAYOU,0, , , , ,4811.74075363481,855922.672537343
270,1280,W0268,32.37009225,Inadequate, ,405000,405000,0,178,2275.28089888,15,4,4,3,4957,G,BUFFALO BAYOU,0, , , , ,5373.80991931753,1410041.55723835
271,1292,W0706,214.62885559,Inadequate, ,3848100,4671600,823500,470,8187.44680851,33,3,1,1,5457,H,BUFFALO BAYOU,0, , , , ,19140.8639087342,9349233.19101264
272,1293,W0682,128.26492759,Inadequate, ,946000,1028600,82600,548,1726.27737226,16,5,1,1,5357,D,BUFFALO BAYOU,0, , , , ,11000.3659401058,5587220.36486438
273,1301,C0127,207.49633865,Inadequate, ,555400,1638000,1082600,816,680.6372549,17, ,3,1,5555,I,SIMS BAYOU,0, , , , ,15647.8224415501,9038540.37885311
274,1302,D0021,165.66865123,Inadequate,Inadequate,2181100,2181100,0,584,3734.76027397,37,3,1,1,5555,I,BRAYS BAYOU,0, , , , ,14683.6095887089,7216526.61317273
275,1303,C0125,117.93380009,Inadequate, ,771300,1244700,473400,474,1627.21518987,13, ,1,1,5655,I,SIMS BAYOU,0, , , , ,13239.1518467405,5137196.28960195
276,1304,D0907,47.70201342,Inadequate,Inadequate,462400,508300,45900,115,4020.86956522,9, ,3,1,5455,D,BRAYS BAYOU,0, , , , ,7022.55686320213,2077899.70753603
277,1306,C0332,11.49751183,Inadequate, ,302000,302000,0,24,12583.3333333,0,0,4,3,5654,I,SIMS BAYOU,0, , , , ,3474.63324995285,500831.709668513
278,1309,D0087,111.46212898,Inadequate,Inadequate,1147600,1147600,0,6,191266.666667,0,0,4,3,5355,D,BRAYS BAYOU,0, , , , ,15088.154692645,4855290.64083603
279,1320,D0093,75.40340935,Inadequate,Inadequate,1060100,1130700,70600,44,24093.1818182,17,1,3,1,5355,D,BRAYS BAYOU,0, , , , ,8725.62768063079,3284572.51498048
280,1322,D0831,24.00572119,Inadequate, ,288300,288300,0,78,3696.15384615,6,4,1,1,5455,D,BRAYS BAYOU,0, , , , ,4550.53776576013,1045689.10129049
281,1327,H0066,465.94635048,Inadequate, ,438900,438900,0,756,580.55555556,9,1,3,1,5657,I,SHIP CHANNEL,0, , , , ,36431.3142491158,20296623.2991437
282,1329,W0353,198.26383292,Inadequate, ,1981200,2217100,235900,230,8613.91304348,27, ,4,3,5058,A,BUFFALO BAYOU,0, , , , ,13975.1733071583,8636372.95971023
283,1333,C0574,23.46862232,Inadequate, ,308400,315600,7200,105,2937.14285714,0,0,4,3,5251,D,SIMS BAYOU,0, , , , ,4145.08624736739,1022292.99815133
284,1334,D1301,23.04229184,Inadequate,Inadequate,105700,105700,0,243,434.97942387,0,0,4,3,5354,D,BRAYS BAYOU,0, , , , ,4147.29016662955,1003721.98352954
285,1338,D0839,57.04667334,Inadequate,Inadequate,979200,1045700,66500,214,4575.70093458,23,1,3,1,5454,D,BRAYS BAYOU,0, , , , ,9089.45558063116,2484953.03956987
286,1339,C0151,114.5955115,Inadequate, ,784000,2037500,1253500,390,2010.25641026,7, ,1,1,5654,I,SIMS BAYOU,0, , , , ,16904.5960589783,4991780.62768596
287,1347,D0904,15.1417856,Inadequate, ,236800,236800,0,186,1273.11827957,4, ,3,1,5556,I,BRAYS BAYOU,0, , , , ,3427.04890900462,659576.12800224
288,1349,D0020,13.94429383,Inadequate, ,240800,240800,0,54,4459.25925926,0,0,4,3,5556,I,BRAYS BAYOU,0, , , , ,4733.40780610163,607413.153930014
289,1351,D0432,39.04892867,Inadequate, ,464500,464500,0,245,1895.91836735,26, ,1,1,5054,F,BRAYS BAYOU,0, , , , ,6047.0608486273,1700971.17066828
290,1357,D0308,33.9887237,Inadequate, ,586900,586900,0,73,8039.7260274,34,1,1,1,5154,C,BRAYS BAYOU,0, , , , ,5076.93496695673,1480548.66949435
291,1359,D0358,57.71785607,Inadequate,Inadequate,1084500,1172000,87500,181,5991.71270718,46,1,3,1,5154,C,BRAYS BAYOU,0, , , , ,7687.4766162641,2514189.84983975
292,1363,D0889,86.67889488,Inadequate,Inadequate,200200,200200,0,131,1528.24427481,10, ,3,1,5354,D,BRAYS BAYOU,0, , , , ,9540.19013681002,3775732.58776897
293,1367,C0617,87.74416298,Inadequate, ,1078600,1078600,0,10,107860,0,0,4,3,5150,D,SIMS BAYOU,0, , , , ,9733.03874132191,3822136.0064876
294,1374,E0130,143.28776429,Inadequate, ,229800,412600,182800,79,2908.86075949,11, ,4,3,5062,A,WHITE OAK BAYOU,0, , , , ,16491.5128127445,6241615.18644341
295,1375,E0132,70.23013074,Inadequate, ,1352300,1352300,0,261,5181.22605364,38,2,2,1,5062,A,WHITE OAK BAYOU,0, , , , ,9121.77627946601,3059224.59261101
296,1385,E0736,18.39054956,Inadequate, ,83700,154700,71000,5,16740,0,0,4,3,5061,A,WHITE OAK BAYOU,0, , , , ,3842.24445254638,801092.234134315
297,1386,E0257,21.47331846,Inadequate, ,83700,83700,0,76,1101.31578947,3, ,3,1,5261,B,WHITE OAK BAYOU,0, , , , ,4083.19681890196,935377.727182777
298,1394,E0764,161.1795836,Inadequate, ,3645500,4103600,458100,44,82852.2727273,0,0,4,3,5061,A,WHITE OAK BAYOU,0, , , , ,14357.7858224496,7020982.64181209
299,1398,E0236,128.04441019,Inadequate, ,2016000,2314800,298800,77,26181.8181818,0,0,4,3,5159,H,WHITE OAK BAYOU,0, , , , ,13440.0591857508,5577614.62463631
300,1402,E0746,39.59366267,Inadequate, ,833400,1026900,193500,8,104175,0,0,4,3,5059,A,WHITE OAK BAYOU,0, , , , ,5824.02182576207,1724699.84289781
301,1405,E0237,82.56042992,Inadequate, ,2393400,2393400,0,24,99725,4, ,3,1,5159,H,WHITE OAK BAYOU,0, , , , ,12089.4049791049,3596332.32599687
302,1413,D0030,11.90724225,Inadequate,Inadequate,29900,32500,2600,10,2990,0,0,4,3,5556,I,BRAYS BAYOU,0, , , , ,2972.44838110371,518679.418762739
303,1417,W0699,250.89084234,Inadequate, ,3624400,4317500,693100,1297,2794.44872783,161,12,1,1,5156,C,BUFFALO BAYOU,0, , , , ,18969.4719633359,10928804.6539569
304,1418,W0138,48.63945467,Inadequate, ,606100,1192400,586300,65,9324.61538462,0,0,4,3,5056,C,BUFFALO BAYOU,0, , , , ,7897.12357000292,2118734.56360601
305,1422,E0760,28.41342976,Inadequate, ,226500,226500,0,99,2287.87878788,12, ,3,1,5060,A,WHITE OAK BAYOU,0, , , , ,7157.1791456505,1237689.05484586
306,1425,W0392,233.05095254,Inadequate, ,6312900,7099700,786800,590,10699.8305085,41,18,2,1,4959,A,BUFFALO BAYOU,0, , , , ,20384.7696738604,10151699.4107065
307,1431,E0145,142.28927807,Inadequate, ,2678700,2716400,37700,560,4783.39285714,16, ,3,1,5259,H,WHITE OAK BAYOU,0, , , , ,12733.8006227822,6198121.10522308
308,1432,W0319,7.47157758,Inadequate, ,115900,115900,0,27,4292.59259259,2, ,4,3,4959,A,BUFFALO BAYOU,0, , , , ,2754.32883945561,325461.881532605
309,1434,E0320,8.95057836,Inadequate, ,94900,94900,0,18,5272.22222222,0,0,4,3,5359,H,WHITE OAK BAYOU,0, , , , ,2553.98091314952,389887.134903215
310,1441,D0511,45.4890549,Inadequate, ,573300,573300,0,7,81900,0,0,4,3,5155,F,BRAYS BAYOU,0, , , , ,7298.83731787518,1981503.2584625
311,1448,C0134,362.24163086,Inadequate, ,472000,906700,434700,723,652.83540802,72,21,1,1,5555,I,SIMS BAYOU,0, , , , ,24560.4968624882,15779245.2848358
312,1449,D1381,69.32062519,Inadequate, ,940400,940400,0,156,6028.20512821,30, ,3,1,5054,F,BRAYS BAYOU,0, , , , ,7414.89903861683,3019606.33413375
313,1451,C0007,42.03025417,Inadequate, ,111000,111000,0,310,358.06451613,0,12,2,1,5654,I,SIMS BAYOU,0, , , , ,6481.60920598291,1830837.8022795
314,1454,P0061,55.70653961,Inadequate, ,22500,119200,96700,1,22500,0,0,0,5,5662,B,GREENS BAYOU,0, , , , ,6291.98030978535,2426576.83923297
315,1461,E0354,448.08245902,Inadequate, ,9917800,9946200,28400,877,11308.7799316,41,28,1,1,5361,H,WHITE OAK BAYOU,0, , , , ,32225.2207502755,19518472.3219059
