OBJECTID_1,OUTFALL,ACREAGE,Y2STATUS,GROUP_,Y2CATEGORY,C_DISTRICT,WSHED,Shape_Length,Shape_Area
1449,D1381,69.320625190000001,Inadequate,3,1,F,BRAYS BAYOU,,
1451,C0007,42.030254169999999,Inadequate,2,1,I,SIMS BAYOU,,
1454,P0061,55.706539610000000,Inadequate,0,5,B,GREENS BAYOU,,
1461,E0354,448.082459019999988,Inadequate,1,1,H,WHITE OAK BAYOU,,
1467,P0083,83.739926350000005,Inadequate,1,1,B,GREENS BAYOU,,
1470,E0122,14.698386530000001,Inadequate,1,1,A,WHITE OAK BAYOU,,
1473,P0074,78.764106760000004,Inadequate,3,1,B,GREENS BAYOU,,
1474,P0076,115.780630320000000,Inadequate,1,1,B,GREENS BAYOU,,
1485,E0119,22.097848970000001,Inadequate,1,1,A,WHITE OAK BAYOU,,
1489,E0906,23.232715089999999,Inadequate,4,3,A,WHITE OAK BAYOU,,
1496,E0901,123.948147840000004,Inadequate,3,1,A,WHITE OAK BAYOU,,
1498,E0560,48.777765189999997,Inadequate,4,3,A,WHITE OAK BAYOU,,
1501,P0100,59.969580590000000,Inadequate,1,1,B,GREENS BAYOU,,
1504,P0075,51.096599009999998,Inadequate,3,1,B,GREENS BAYOU,,
1511,P0065,83.488783659999996,Inadequate,3,1,B,GREENS BAYOU,,
1512,P0063,101.390417600000006,Inadequate,4,3,B,GREENS BAYOU,,
1518,E0117,123.210330769999999,Inadequate,3,1,B,WHITE OAK BAYOU,,
1525,E0526,189.489356219999991,Inadequate,4,3,A,WHITE OAK BAYOU,,
1526,P0066,69.418428340000006,Inadequate,1,1,B,GREENS BAYOU,,
1529,P0072,48.726837889999999,Inadequate,1,1,B,GREENS BAYOU,,
1541,P0073,53.576448849999998,Inadequate,3,1,B,GREENS BAYOU,,
1552,W0328,7.760288440000000,Inadequate,4,3,A,BUFFALO BAYOU,,
1553,W0399,6.547644930000000,Inadequate,4,3,A,BUFFALO BAYOU,,
1557,W0359,35.506795349999997,Inadequate,2,1,A,WHITE OAK BAYOU,,
1560,W0329,25.656555340000001,Inadequate,4,3,A,BUFFALO BAYOU,,
1561,W0435,300.070719689999976,Inadequate,4,3,A,BUFFALO BAYOU,,
1562,W0331,19.083818640000000,Inadequate,4,3,A,BUFFALO BAYOU,,
1566,W0152,15.019622950000000,Inadequate,4,3,A,BUFFALO BAYOU,,
1568,W0201,56.192838559999998,Inadequate,2,1,G,BUFFALO BAYOU,,
1569,W0197,86.204013390000000,Inadequate,1,1,G,BUFFALO BAYOU,,
1570,W0455,31.086006040000001,Inadequate,4,3,H,BUFFALO BAYOU,,
1571,W0223,37.045516990000003,Inadequate,4,3,G,BUFFALO BAYOU,,
1574,W0265,15.309204200000000,Inadequate,4,3,G,BUFFALO BAYOU,,
1584,H0081,113.184440879999997,Inadequate,4,3,I,HUNTING BAYOU,,
1587,H0080,48.194730280000002,Inadequate,2,1,I,SHIP CHANNEL,,
1590,W0804,217.222908020000006,Inadequate,1,1,I,BUFFALO BAYOU,,
1594,W0552,98.530482129999996,Inadequate,3,1,C,BUFFALO BAYOU,,
1596,W0117,232.163465470000006,Inadequate,1,A,G,BUFFALO BAYOU,,
1604,W0627,102.757790029999995,Inadequate,3,1,G,BUFFALO BAYOU,,
1605,D0014,22.678151480000000,Inadequate,4,3,I,BRAYS BAYOU,,
1615,P0059,54.004902199999997,Inadequate,4,3,B,GREENS BAYOU,,
1616,E0195,84.980757530000005,Inadequate,3,1,B,WHITE OAK BAYOU,,
1619,P0060,5.607764350000000,Inadequate,4,3,B,GREENS BAYOU,,
1623,P0081,90.206670990000006,Inadequate,3,1,B,GREENS BAYOU,,
1629,P0058,112.856862820000003,Inadequate,4,3,B,GREENS BAYOU,,
1631,P0053,296.019421659999978,Inadequate,1,1,B,GREENS BAYOU,,
1634,P0097,448.025749990000008,Inadequate,1,1,H,WHITE OAK BAYOU,,
1642,P0067,35.344778060000003,Inadequate,1,1,B,GREENS BAYOU,,
1659,P0080,29.840711400000000,Inadequate,3,1,B,GREENS BAYOU,,
1660,P0077,28.346739469999999,Inadequate,4,3,B,GREENS BAYOU,,
1661,P0069,44.220491310000000,Inadequate,3,1,B,GREENS BAYOU,,
1663,P0086,550.359097160000033,Inadequate,1,1,B,GREENS BAYOU,,
1664,E0548,111.266446360000003,Inadequate,3,1,A,WHITE OAK BAYOU,,
1679,P0092,151.254477360000010,Inadequate,1,1,H,GREENS BAYOU,,
1685,P0093,121.506042789999995,Inadequate,1,1,H,GREENS BAYOU,,
1688,P0095,425.328891859999999,Inadequate,1,1,H,GREENS BAYOU,,
1703,E0403,52.427444880000003,Inadequate,2,1,A,WHITE OAK BAYOU,,
1709,E0063,33.704318229999998,Inadequate,4,3,A,WHITE OAK BAYOU,,
1713,H0086,225.543611940000005,Inadequate,4,3,H,HUNTING BAYOU,,
1716,W0365,50.582721390000003,Inadequate,4,3,A,BUFFALO BAYOU,,
1720,W0320,31.846786750000000,Inadequate,4,3,A,BUFFALO BAYOU,,
1722,E0139,370.126270970000007,Inadequate,1,1,H,WHITE OAK BAYOU,,
1723,W0350,43.174307610000000,Inadequate,4,3,A,BUFFALO BAYOU,,
1726,C0657,12.587290370000000,Inadequate,4,3,D,SIMS BAYOU,,
1729,E0776,49.414540119999998,Inadequate,1,1,A,WHITE OAK BAYOU,,
1738,E0789,75.386077819999997,Inadequate,3,1,A,WHITE OAK BAYOU,,
1740,E0790,86.350788949999995,Inadequate,3,1,A,WHITE OAK BAYOU,,
1747,E0792,23.271074960000000,Inadequate,3,1,A,BUFFALO BAYOU,,
1748,E0312,657.849960760000045,Inadequate,1,1,H,WHITE OAK BAYOU,,
1751,C0430,22.429654090000000,Inadequate,1,1,D,SIMS BAYOU,,
1752,C0519,19.038771000000001,Inadequate,4,3,D,SIMS BAYOU,,
1757,C0551,31.325849229999999,Inadequate,1,1,D,SIMS BAYOU,,
1762,P0169,64.838882240000004,Inadequate,0,5,B,GREENS BAYOU,,
1770,C0089,28.129375039999999,Inadequate,3,1,D,SIMS BAYOU,,
1772,C0095,14.997954060000000,Inadequate,3,1,D,SIMS BAYOU,,
1776,W0476,185.287395049999986,Inadequate,4,3,B,BUFFALO BAYOU,,
1782,W0457,120.458063800000005,Inadequate,4,3,H,BUFFALO BAYOU,,
1783,W0289,8.065281610000000,Inadequate,4,3,G,BUFFALO BAYOU,,
1784,W0449,126.377077409999998,Inadequate,4,3,H,BUFFALO BAYOU,,
1790,D0086,32.657003260000003,Inadequate,4,3,D,BRAYS BAYOU,,
1791,D0026,43.195014049999997,Inadequate,1,1,I,BRAYS BAYOU,,
1795,D0048,15.236509209999999,Inadequate,4,3,I,BRAYS BAYOU,931953.221544286818244,
1798,D0056,88.735659589999997,Inadequate,1,1,D,BRAYS BAYOU,,
1799,D0047,31.683777280000001,Inadequate,3,1,I,BRAYS BAYOU,,
1806,E0730,72.599724769999995,Inadequate,1,1,A,WHITE OAK BAYOU,,
1820,E0371,31.961207430000002,Inadequate,3,1,H,WHITE OAK BAYOU,,
1821,E0101,12.610116780000000,Inadequate,1,1,A,WHITE OAK BAYOU,,
1826,C0546,92.160310929999994,Inadequate,1,1,D,SIMS BAYOU,,
1828,C0474,18.912123390000001,Inadequate,4,3,D,SIMS BAYOU,,
1842,C0109,24.797073319999999,Inadequate,4,3,D,SIMS BAYOU,,
1846,C0428,26.682030130000001,Inadequate,3,1,D,SIMS BAYOU,,
1851,E0378,35.241438760000001,Inadequate,3,1,H,WHITE OAK BAYOU,,
1854,E0557,13.962277889999999,Inadequate,4,3,A,WHITE OAK BAYOU,,
1861,E0525,140.250637409999996,Inadequate,4,3,A,WHITE OAK BAYOU,,
1873,P0042,62.989477450000003,Inadequate,3,1,B,GREENS BAYOU,,
1874,P0044,84.817220309999996,Inadequate,1,1,B,GREENS BAYOU,,
1875,E0344,1077.952647569999954,Inadequate,1,1,H,WHITE OAK BAYOU,,
1889,D1391,17.249307120000001,Inadequate,3,1,G,BRAYS BAYOU,,
1894,H0077,9.728747320000000,Inadequate,4,3,I,SHIP CHANNEL,,
1900,W0402,312.957878059999985,Inadequate,2,1,A,BUFFALO BAYOU,,
1901,W0404,720.507678459999966,Inadequate,2,1,A,BUFFALO BAYOU,,
1904,E0742,75.780422139999999,Inadequate,2,1,A,WHITE OAK BAYOU,,
1906,D0007,86.015307800000002,Inadequate,4,3,I,BRAYS BAYOU,,
1913,E0709,17.499965650000000,Inadequate,1,1,A,WHITE OAK BAYOU,,
1915,E0150,107.004729650000002,Inadequate,3,1,H,WHITE OAK BAYOU,,
1920,W0343,26.888881770000001,Inadequate,2,1,A,BUFFALO BAYOU,,
1927,W0312,186.358674309999998,Inadequate,4,3,A,BUFFALO BAYOU,,
1930,W0598,109.529853439999997,Inadequate,3,1,G,BUFFALO BAYOU,,
1933,W0571,43.013181109999998,Inadequate,1,1,G,BUFFALO BAYOU,,
1935,W0271,28.576808499999999,Inadequate,4,3,G,BUFFALO BAYOU,,
1956,D0128,15.239617660000000,Inadequate,3,1,C,BRAYS BAYOU,,
1958,C0153,25.993870520000002,Inadequate,3,1,I,SIMS BAYOU,,
1959,C0175,73.452156740000007,Inadequate,1,1,E,SIMS BAYOU,,
1962,D0124,64.069090729999999,Inadequate,3,1,C,BRAYS BAYOU,,
1986,P0056,119.352042359999999,Inadequate,3,1,B,GREENS BAYOU,,
1989,E0406,45.861013720000003,Inadequate,2,1,B,WHITE OAK BAYOU,,
1992,E0517,32.044511020000002,Inadequate,3,1,A,WHITE OAK BAYOU,,
2000,P0036,101.257477949999995,Inadequate,3,1,B,GREENS BAYOU,,
2005,P0038,9.958441940000000,Inadequate,3,1,B,GREENS BAYOU,,
2007,E0735,58.877511660000003,Inadequate,4,3,A,WHITE OAK BAYOU,,
2014,E0733,26.749839049999999,Inadequate,4,3,A,WHITE OAK BAYOU,,
2025,E0401,61.828865680000000,Inadequate,1,1,A,WHITE OAK BAYOU,,
2029,E0349,35.364163249999997,Inadequate,4,3,H,WHITE OAK BAYOU,,
2062,E0714,156.585153230000003,Inadequate,1,1,A,WHITE OAK BAYOU,,
2063,E0097,11.332948050000001,Inadequate,3,1,A,WHITE OAK BAYOU,,
2064,E0159,963.638328620000038,Inadequate,1,1,A,WHITE OAK BAYOU,,
2066,P0035,358.931675559999974,Inadequate,1,1,B,GREENS BAYOU,,
2067,E0771,29.524853830000001,Inadequate,4,3,A,WHITE OAK BAYOU,,
2068,E0096,22.956274319999999,Inadequate,2,1,A,WHITE OAK BAYOU,,
2071,E0347,183.566208710000012,Inadequate,1,1,H,WHITE OAK BAYOU,,
2072,E0090,239.007916440000002,Inadequate,3,1,A,WHITE OAK BAYOU,,
2074,E0089,221.311222369999996,Inadequate,1,1,A,WHITE OAK BAYOU,,
2077,C0315,134.206786609999995,Inadequate,1,1,E,SIMS BAYOU,,
2080,H0054,152.027759220000007,Inadequate,4,3,I,HUNTING BAYOU,,
2081,C0599,18.355241580000001,Inadequate,4,3,D,SIMS BAYOU,,
2085,E0726,20.497750100000001,Inadequate,4,3,A,WHITE OAK BAYOU,,
2087,P0031,121.071194739999996,Inadequate,4,3,B,GREENS BAYOU,,
2089,P0032,110.050456589999996,Inadequate,4,3,B,GREENS BAYOU,,
2092,E0767,41.079598879999999,Inadequate,3,1,A,WHITE OAK BAYOU,,
2095,H0093,502.353070319999972,Inadequate,2,1,B,HUNTING BAYOU,,
2100,P0026,94.074830829999996,Inadequate,4,3,B,GREENS BAYOU,,
2105,E0087,159.862127380000004,Inadequate,3,1,A,WHITE OAK BAYOU,,
2106,E0082,514.384132219999969,Inadequate,1,1,A,WHITE OAK BAYOU,15162649618125786223918066304895811943731670706130146902129284814666374679216118679394161173846066142936690707103945805615071232.000000000000000,
2108,E0721,61.836719039999998,Inadequate,3,1,A,WHITE OAK BAYOU,,
2112,E0743,61.627012980000003,Inadequate,4,3,A,WHITE OAK BAYOU,,
2118,E0342,15.189484690000000,Inadequate,4,3,H,WHITE OAK BAYOU,,
2122,E0340,318.248424609999972,Inadequate,1,1,H,WHITE OAK BAYOU,,
2126,E0084,55.349420309999999,Inadequate,4,3,A,WHITE OAK BAYOU,,
2133,C0198,22.629974690000001,Inadequate,3,1,E,SIMS BAYOU,,
2135,D0891,73.248587060000006,Inadequate,4,3,D,BRAYS BAYOU,,
2136,D0097,77.700043660000006,Inadequate,3,1,C,BRAYS BAYOU,,
2148,C0197,26.627829400000000,Inadequate,3,1,E,SIMS BAYOU,,
2156,C0028,20.544985550000000,Inadequate,1,1,I,SIMS BAYOU,,
2164,C0031,35.614848420000001,Inadequate,1,1,I,SIMS BAYOU,,
2169,W0377,28.215230989999998,Inadequate,4,3,A,BUFFALO BAYOU,,
2170,C0403,26.972654819999999,Inadequate,4,3,D,SIMS BAYOU,,
2179,E0335,49.447616680000003,Inadequate,1,1,H,WHITE OAK BAYOU,,
2202,W0710,55.471792280000003,Inadequate,1,1,G,BUFFALO BAYOU,,
2204,D0033,14.996198830000001,Inadequate,4,3,I,BRAYS BAYOU,,
2206,D0952,34.701462139999997,Inadequate,3,1,I,BRAYS BAYOU,,
2210,D0022,101.817688770000004,Inadequate,3,1,I,BRAYS BAYOU,,
2212,D0046,109.126776030000002,Inadequate,3,1,I,BRAYS BAYOU,,
2213,D0921,21.787687300000002,Inadequate,4,3,G,BRAYS BAYOU,,
2214,W0698,136.546238259999996,Inadequate,3,1,C,BUFFALO BAYOU,,
2221,W0550,46.729681640000003,Inadequate,4,3,C,BUFFALO BAYOU,,
2226,D5002,41.387346970000003,Inadequate,4,3,G,BUFFALO BAYOU,,
2231,D0001,92.325854609999993,Inadequate,3,1,I,SIMS BAYOU,,
2239,C0275,20.610461999999998,Inadequate,3,1,E,SIMS BAYOU,,
2244,D0419,23.049091550000000,Inadequate,3,1,C,BRAYS BAYOU,,
2249,H0098,15.863353760000001,Inadequate,4,3,B,HUNTING BAYOU,,
2255,D0420,38.243047750000002,Inadequate,3,1,C,BRAYS BAYOU,,
2260,D0865,18.432317950000002,Inadequate,1,1,C,BRAYS BAYOU,,
2261,C0165,23.847138940000001,Inadequate,3,1,I,SIMS BAYOU,,
2263,C0402,25.050245289999999,Inadequate,4,3,D,SIMS BAYOU,,
2264,D0457,19.654733360000002,Inadequate,4,3,C,BRAYS BAYOU,,
2266,D0487,16.057188350000001,Inadequate,4,3,C,BRAYS BAYOU,,
2268,C0660,4.116415060000000,Inadequate,4,3,D,SIMS BAYOU,,
2272,C0553,23.144343509999999,Inadequate,2,1,D,SIMS BAYOU,,
2273,C0525,11.153826510000000,Inadequate,1,1,D,SIMS BAYOU,,
2274,C0555,10.560608459999999,Inadequate,3,1,D,SIMS BAYOU,,
2275,C0556,20.426129979999999,Inadequate,4,3,D,SIMS BAYOU,,
2276,C0563,6.503001400000000,Inadequate,1,1,D,SIMS BAYOU,,
2277,C0564,17.136567679999999,Inadequate,1,1,D,SIMS BAYOU,,
2280,C0656,2.498687160000000,Inadequate,3,1,D,SIMS BAYOU,,
2282,W0488,59.567154070000001,Inadequate,2,1,A,BUFFALO BAYOU,,
2296,E0722,14.989087820000000,Inadequate,3,1,A,WHITE OAK BAYOU,,
2297,E0753,47.638094140000000,Inadequate,1,1,A,WHITE OAK BAYOU,,
2299,E0711,15.209406930000000,Inadequate,2,1,A,WHITE OAK BAYOU,,
2310,E0812,12.952270420000000,Inadequate,1,1,A,WHITE OAK BAYOU,-305617829534182905814398974937260500379052578123623388597300256840432221689674155198951248763221350687965184.000000000000000,
2311,E0740,58.437921600000003,Inadequate,3,1,A,WHITE OAK BAYOU,,
2313,E0758,54.589068070000003,Inadequate,1,1,A,WHITE OAK BAYOU,,
2321,P0025,26.620205280000000,Inadequate,4,3,B,GREENS BAYOU,,
2326,E0086,71.279813430000004,Inadequate,1,1,A,WHITE OAK BAYOU,,
2328,E0739,19.607832609999999,Inadequate,3,1,A,WHITE OAK BAYOU,,
2329,E0712,79.910554919999996,Inadequate,3,1,A,WHITE OAK BAYOU,,
2332,E0713,13.158891740000000,Inadequate,1,1,A,WHITE OAK BAYOU,,
2337,W0307,15.048639730000000,Inadequate,2,1,A,BUFFALO BAYOU,,
2344,E0777,11.759438919999999,Inadequate,3,1,A,WHITE OAK BAYOU,,
2345,E0704,76.111351909999996,Inadequate,1,1,A,WHITE OAK BAYOU,,
2351,P0033,161.370665550000012,Inadequate,1,1,B,GREENS BAYOU,,
2372,E0773,60.714868150000001,Inadequate,3,1,A,WHITE OAK BAYOU,,
2381,E0337,323.706458789999999,Inadequate,1,1,H,WHITE OAK BAYOU,,
2382,E0803,31.080514529999999,Inadequate,1,1,A,BUFFALO BAYOU,,
2383,E0807,31.457481049999998,Inadequate,3,1,A,BUFFALO BAYOU,,
2388,C0561,106.142026529999995,Inadequate,1,1,D,SIMS BAYOU,,
2392,E0198,72.981129850000002,Inadequate,3,1,H,WHITE OAK BAYOU,,
2397,E0160,15.829902750000000,Inadequate,4,3,A,WHITE OAK BAYOU,,
2398,W0313,12.667581999999999,Inadequate,4,3,A,BUFFALO BAYOU,,
2401,W0324,22.890015689999998,Inadequate,4,3,A,BUFFALO BAYOU,,
2402,E0745,30.590268920000000,Inadequate,3,1,A,WHITE OAK BAYOU,,
2406,W0358,9.647950610000001,Inadequate,4,3,A,BUFFALO BAYOU,,
2407,W0357,22.380338670000000,Inadequate,4,3,A,BUFFALO BAYOU,,
2408,W0314,5.449678930000000,Inadequate,4,3,A,BUFFALO BAYOU,,
2409,E0157,36.424617169999998,Inadequate,1,1,A,WHITE OAK BAYOU,0.000000000000000,
2410,E0238,29.025629590000001,Inadequate,4,3,H,WHITE OAK BAYOU,,
2413,E0078,59.997617120000001,Inadequate,1,1,A,WHITE OAK BAYOU,,
2417,E0319,915.552408040000046,Inadequate,1,1,H,WHITE OAK BAYOU,,
2419,E0080,112.978669339999996,Inadequate,1,1,H,WHITE OAK BAYOU,,
2426,E0146,248.112261200000006,Inadequate,1,1,H,WHITE OAK BAYOU,,
2433,E0147,203.123942510000006,Inadequate,3,1,H,WHITE OAK BAYOU,8848079.028262896463275,
2434,W0383,36.249839590000001,Inadequate,4,3,A,BUFFALO BAYOU,,
2435,E0241,22.344291089999999,Inadequate,2,1,H,WHITE OAK BAYOU,,
2437,E0155,9.454854180000000,Inadequate,4,3,H,WHITE OAK BAYOU,,
2445,H0097,118.290492150000006,Inadequate,4,3,B,HUNTING BAYOU,,
2450,E0245,39.690601800000003,Inadequate,4,3,H,WHITE OAK BAYOU,,
2451,H0105,19.028002260000001,Inadequate,2,1,B,HUNTING BAYOU,,
2462,W0301,21.726591580000001,Inadequate,4,3,A,BUFFALO BAYOU,,
2467,E0069,13.430895380000001,Inadequate,4,3,A,WHITE OAK BAYOU,,
2478,W0369,86.601165879999996,Inadequate,4,3,A,BUFFALO BAYOU,,
2479,H0138,80.649046769999998,Inadequate,4,3,H,HUNTING BAYOU,,
2480,W0364,85.589137219999998,Inadequate,4,3,A,BUFFALO BAYOU,,
2483,H0094,661.620463670000049,Inadequate,2,1,B,HUNTING BAYOU,,
2489,H0096,141.846462430000003,Inadequate,2,1,B,HUNTING BAYOU,,
2490,W0401,18.200357449999998,Inadequate,4,3,A,BUFFALO BAYOU,,
2500,D0045,10.957263240000000,Inadequate,4,3,I,BRAYS BAYOU,,
2505,E0311,293.078213819999974,Inadequate,1,1,H,WHITE OAK BAYOU,,
2509,E0059,365.508559559999981,Inadequate,1,1,A,WHITE OAK BAYOU,,
2523,H0139,19.032891700000000,Inadequate,4,3,H,HUNTING BAYOU,1323956170094857613891075866835995589297906837820312118906675178469319290866403393668947550697236520763756928196096164021950426579699426357171064154325721771011189103897541586689032994691865855756145968482879878737294474197839670327899561723170202815823872.000000000000000,
2529,W0367,48.374264169999996,Inadequate,4,3,A,BUFFALO BAYOU,,
2530,W0397,7.189045650000000,Inadequate,4,3,A,BUFFALO BAYOU,,
2535,E0058,112.491073700000001,Inadequate,1,1,A,WHITE OAK BAYOU,,
2542,H0064,19.638606220000000,Inadequate,4,3,B,HUNTING BAYOU,,
2553,E0314,40.039863609999998,Inadequate,3,1,H,WHITE OAK BAYOU,,
2556,P0007,117.699164089999996,Inadequate,4,3,E,GREENS BAYOU,,
2560,E0057,73.658062409999999,Inadequate,1,1,A,WHITE OAK BAYOU,,
2564,W0221,49.075199150000003,Inadequate,4,3,A,BUFFALO BAYOU,,
2567,W0427,217.631489329999994,Inadequate,4,3,A,BUFFALO BAYOU,,
2569,W0395,13.384976330000001,Inadequate,4,3,A,BUFFALO BAYOU,,
2571,W0379,104.018897910000007,Inadequate,4,3,A,BUFFALO BAYOU,,
2572,E0301,243.287340269999987,Inadequate,1,1,H,WHITE OAK BAYOU,,
2573,P0023,5.643699770000000,Inadequate,4,3,E,GREENS BAYOU,,
2574,H0009,70.408587240000003,Inadequate,3,1,I,HUNTING BAYOU,,
2575,E0049,348.719124319999992,Inadequate,3,1,A,WHITE OAK BAYOU,,
2576,E0041,49.875812549999999,Inadequate,3,1,H,WHITE OAK BAYOU,,
2578,H0033,61.391272119999996,Inadequate,3,1,I,HUNTING BAYOU,,
2579,W0349,42.117669010000000,Inadequate,4,3,A,BUFFALO BAYOU,,
2580,W0322,350.153148980000026,Inadequate,4,3,A,BUFFALO BAYOU,,
2581,H0034,40.264104230000001,Inadequate,3,1,I,HUNTING BAYOU,,
2586,P0021,11.084692870000000,Inadequate,4,3,E,GREENS BAYOU,,
2587,W0327,33.899991640000003,Inadequate,4,3,A,BUFFALO BAYOU,,
2588,W0484,643.020144830000049,Inadequate,4,3,H,BUFFALO BAYOU,,
2591,P0006,119.057421239999996,Inadequate,4,3,E,GREENS BAYOU,,
2598,W0479,1003.154622600000039,Inadequate,2,1,I,BUFFALO BAYOU,,
2602,E0310,149.581940419999995,Inadequate,2,1,H,WHITE OAK BAYOU,,
2606,P0019,24.383754459999999,Inadequate,4,3,E,GREENS BAYOU,,
2611,H0085,35.220513990000001,Inadequate,4,3,B,HUNTING BAYOU,,
2612,W0380,33.455250399999997,Inadequate,4,3,A,BUFFALO BAYOU,,
2616,E0035,132.631215700000013,Inadequate,1,1,H,WHITE OAK BAYOU,,
2619,W0381,607.431756309999969,Inadequate,4,3,A,BUFFALO BAYOU,,
2620,C0054,163.321882090000003,Inadequate,1,1,D,SIMS BAYOU,,
2624,W0299,35.889921440000002,Inadequate,4,3,A,BUFFALO BAYOU,,
2631,E0227,76.736977010000004,Inadequate,2,1,H,WHITE OAK BAYOU,,
2635,H0044,116.034471280000005,Inadequate,1,1,I,HUNTING BAYOU,,
2642,P0011,8.590210819999999,Inadequate,4,3,E,GREENS BAYOU,,
2648,W0220,80.398464189999999,Inadequate,4,3,A,BUFFALO BAYOU,,
2653,W0217,46.838995369999999,Inadequate,4,3,A,BUFFALO BAYOU,,
2654,E0010,151.512503390000006,Inadequate,1,1,H,WHITE OAK BAYOU,,
2658,E0308,29.033389849999999,Inadequate,3,1,H,WHITE OAK BAYOU,,
2659,P0014,19.947216229999999,Inadequate,4,3,E,GREENS BAYOU,,
2662,W0491,327.864973780000014,Inadequate,4,3,B,BUFFALO BAYOU,,
2664,W0523,105.479024589999995,Inadequate,4,3,A,BUFFALO BAYOU,,
2670,H0082,37.872456790000001,Inadequate,4,3,B,HUNTING BAYOU,,
2671,W0216,25.183791270000000,Inadequate,4,3,A,BUFFALO BAYOU,,
2672,W0215,37.924010549999998,Inadequate,4,3,A,BUFFALO BAYOU,,
2674,W0214,93.556001379999998,Inadequate,4,3,A,BUFFALO BAYOU,,
2677,H0073,47.596683020000000,Inadequate,4,3,B,SHIP CHANNEL,,
2680,W0169,68.607751480000005,Inadequate,4,A,A,BUFFALO BAYOU,,
2685,C0549,16.945375739999999,Inadequate,4,3,D,SIMS BAYOU,,
2688,C0528,41.662606570000001,Inadequate,3,1,D,SIMS BAYOU,,
2699,C0429,20.735628580000000,Inadequate,3,1,D,SIMS BAYOU,,
2701,C0650,15.355265520000000,Inadequate,3,1,D,SIMS BAYOU,,
2707,C0651,14.866545670000001,Inadequate,3,1,D,SIMS BAYOU,,
2709,W0294,302.506399799999997,Inadequate,2,1,G,BUFFALO BAYOU,,
2714,H0037,32.643487420000000,Inadequate,1,1,I,HUNTING BAYOU,,
2716,E0143,207.964436220000010,Inadequate,3,1,H,WHITE OAK BAYOU,,
2718,W0494,10.158695870000001,Inadequate,4,3,A,BUFFALO BAYOU,-0.000000000000000,
2720,W0408,24.297299330000001,Inadequate,4,3,A,BUFFALO BAYOU,,
2723,W0297,16.579236309999999,Inadequate,4,3,A,BUFFALO BAYOU,,
2725,E0302,7.227356260000000,Inadequate,1,1,H,WHITE OAK BAYOU,,
2735,W0441,63.754057930000002,Inadequate,4,3,G,BUFFALO BAYOU,,
2737,D0491,59.848562280000003,Inadequate,3,1,C,BRAYS BAYOU,,
2740,D0621,184.313341290000011,Inadequate,3,1,C,BRAYS BAYOU,,
2749,C0363,58.952619560000002,Inadequate,1,1,E,SIMS BAYOU,,
2754,C0358,218.968172949999996,Inadequate,1,1,E,SIMS BAYOU,,
2759,D0764,20.026617670000000,Inadequate,3,1,F,BRAYS BAYOU,,
2767,C0039,430.758353259999978,Inadequate,1,1,I,SIMS BAYOU,,
2769,D0625,64.207700810000006,Inadequate,4,3,C,BRAYS BAYOU,,
2773,W0430,26.520989620000002,Inadequate,4,3,G,BUFFALO BAYOU,,
2774,W0434,108.672954829999995,Inadequate,4,3,G,BUFFALO BAYOU,,
2777,E0036,339.376216020000015,Inadequate,2,1,H,WHITE OAK BAYOU,1546290092873886870240001523052636233152203445997715064273206042518091161870048213236957382443890559340458677257737545564363225101012611173663593754029568717471425127292600545808200197199955381735529281614069628928.000000000000000,
2781,E0026,48.260389199999999,Inadequate,2,1,H,WHITE OAK BAYOU,,
2783,W0507,87.193153269999996,Inadequate,4,3,G,BUFFALO BAYOU,,
2784,H0065,326.316931000000011,Inadequate,4,3,B,SHIP CHANNEL,,
2792,W0429,46.178057099999997,Inadequate,4,3,G,BUFFALO BAYOU,,
2793,E0029,13.598307000000000,Inadequate,4,3,H,WHITE OAK BAYOU,,
2794,W0486,128.639798729999995,Inadequate,4,3,B,BUFFALO BAYOU,,
2795,P0012,32.026329830000002,Inadequate,4,3,I,GREENS BAYOU,,
2797,W0257,46.788084789999999,Inadequate,4,3,G,BUFFALO BAYOU,,
2801,W0218,17.402572880000001,Inadequate,4,3,A,BUFFALO BAYOU,,
2802,W0296,6.798083720000000,Inadequate,4,3,G,BUFFALO BAYOU,,
2804,E0012,188.920980250000014,Inadequate,2,1,H,WHITE OAK BAYOU,,
2805,W0387,114.014752549999997,Inadequate,4,3,G,BUFFALO BAYOU,,
2809,W0259,44.827690840000002,Inadequate,4,3,G,BUFFALO BAYOU,,
2810,W0219,17.034378839999999,Inadequate,4,3,G,BUFFALO BAYOU,,
2815,H0092,443.947334060000003,Inadequate,2,1,B,HUNTING BAYOU,,
2818,W0151,49.401897679999998,Inadequate,4,3,A,BUFFALO BAYOU,,
2819,W0252,69.199016560000004,Inadequate,4,3,G,BUFFALO BAYOU,,
2821,W0245,195.402543140000006,Inadequate,1,1,G,BUFFALO BAYOU,,
2823,W0150,37.847776359999997,Inadequate,4,3,A,BUFFALO BAYOU,,
2824,W0213,224.461169850000005,Inadequate,1,1,G,BUFFALO BAYOU,,
2825,W0224,184.190226109999998,Inadequate,1,1,G,BUFFALO BAYOU,,
2827,P0005,14.711528410000000,Inadequate,4,3,E,GREENS BAYOU,,
2828,W0209,279.190319240000008,Inadequate,4,3,G,BUFFALO BAYOU,,
2829,W0243,60.073270620000002,Inadequate,4,3,G,BUFFALO BAYOU,,
2830,W0253,35.733234779999997,Inadequate,4,3,G,BUFFALO BAYOU,,
